log(S/K),ttm,sigma,pathwise_delta,call_payoff,call_true,digital_payoff,digital_true,true_d_log(S/K),true_d_ttm,true_d2_log(S/K),path
-0.5039712,2.0156198,2.0156198,0.0,0.0,0.36440146,0,0.10422434,0.46862578,0.1808617,0.5583558,6429
-0.1231679,2.7708452,2.7708452,0.0,0.0,0.72819924,0,0.07637661,0.80457586,0.14353043,0.85637605,6430
-0.080928005,1.5998042,1.5998042,0.0,0.0,0.5155339,0,0.19752684,0.71306074,0.27786952,0.88675046,6431
-0.5419164,0.6271616,0.6271616,0.0,0.0,0.049782462,0,0.11946639,0.16924888,0.19941281,0.48720968,6432
0.57761335,1.4708989,1.4708989,0.0,0.0,1.1849179,0,0.36589128,1.5508091,0.37618315,1.8065598,6433
0.13744543,2.213776,2.213776,0.0,0.0,0.86021626,0,0.14805737,1.0082736,0.23113722,1.1126821,6434
-0.15452257,1.5271895,1.5271895,0.0,0.0,0.44573575,0,0.19358093,0.6393167,0.27448544,0.8190491,6435
0.009575389,1.008462,1.008462,0.0,0.0,0.3925841,0,0.31039327,0.70297736,0.3529883,1.0530038,6436
-0.25757697,2.0323567,2.0323567,0.0,0.0,0.5019393,0,0.12653668,0.62847596,0.2076155,0.73063105,6437
0.49120712,1.4056662,1.4056662,8.332796892064437,1.8866585123006563,1.0332339,1,0.36189985,1.3951337,0.3747939,1.6617646,6438
0.10399293,2.8921788,2.8921788,0.0,0.0,0.9535983,0,0.07925026,1.0328486,0.14761087,1.0838866,6439
-0.007075904,1.1212076,1.1212076,0.0,0.0,0.41991645,0,0.28538603,0.7053025,0.3397196,1.0082967,6440
0.5696081,2.180712,2.180712,0.0,0.0,1.4080623,0,0.20350885,1.6115712,0.28289315,1.7412963,6441
0.46853936,1.7097088,1.7097088,0.0,0.0,1.1101252,0,0.28068492,1.3908101,0.33702183,1.5879325,6442
0.4336355,0.32493785,0.32493785,3.2257671699916415,0.7960420747750538,0.55976784,1,0.87941134,1.4391792,0.20073119,2.056932,6443
-0.3803864,1.4622979,1.4622979,0.0,0.0,0.30488238,0,0.16077495,0.4656573,0.24408111,0.6325734,6444
-0.48087347,0.18457486,0.18457486,0.0,0.0,0.00020814547,0,0.0034921647,0.0037003253,0.010488959,0.060527857,6445
0.26352975,2.390512,2.390512,0.0,0.0,1.0377928,0,0.13895729,1.1767501,0.2214478,1.2693863,6446
-0.043471064,2.2301373,2.2301373,0.0,0.0,0.69836074,0,0.12827964,0.82664037,0.20960027,0.92062575,6447
0.2546799,0.24648432,0.24648432,3.1244508490942877,0.7676116190359468,0.31182724,1,0.8185907,1.130418,0.2636862,2.2002065,6448
0.36130607,1.5491147,1.5491147,2.13907180987286,0.46255663369439803,0.91605294,1,0.29414234,1.2101953,0.34457135,1.4326264,6449
-0.28375572,2.8884645,2.8884645,0.0,0.0,0.62434363,0,0.061479744,0.6858234,0.1214145,0.72785765,6450
-0.29853788,0.9254525,0.9254525,0.0,0.0,0.19615862,0,0.2161353,0.41229388,0.29308403,0.7289866,6451
-0.012710148,2.7224796,2.7224796,0.0,0.0,0.81503224,0,0.08598389,0.9010161,0.15695575,0.9586679,6452
-0.31392732,0.5381687,0.5381687,1.4042791099038823,0.18502279645778352,0.078190506,1,0.19699344,0.27518395,0.27741534,0.79066414,6453
0.2319205,0.119147114,0.119147114,1.0554021143150436,0.027327659279059002,0.2623272,1,0.97041523,1.2327425,0.06725943,1.797251,6454
0.34204102,1.638512,1.638512,0.0,0.0,0.9231037,0,0.27076367,1.1938673,0.33111265,1.3959486,6455
-0.038762253,0.7938056,0.7938056,21.32961064608594,3.6183990963263346,0.28402692,1,0.3278948,0.6119218,0.3612165,1.0669658,6456
0.31025234,2.6497502,2.6497502,0.0,0.0,1.1483904,0,0.11356449,1.2619549,0.19237396,1.3345557,6457
0.0144695435,2.0543737,2.0543737,486.18942876064466,21.04970278274921,0.70803654,1,0.1538302,0.8618668,0.23709723,0.9772777,6458
0.29510286,2.0919821,2.0919821,0.0,0.0,1.0025406,0,0.18275198,1.1852926,0.26490468,1.3119212,6459
-0.38127497,2.0525131,2.0525131,0.0,0.0,0.43342388,0,0.11275303,0.5461769,0.19139218,0.6394246,6460
0.33110678,2.0689774,2.0689774,0.0,0.0,1.0398517,0,0.19093537,1.230787,0.27218482,1.3623424,6461
0.29822522,2.266633,2.266633,0.0,0.0,1.0505025,0,0.1582335,1.2087361,0.2415486,1.3153032,6462
-0.3235532,2.0426743,2.0426743,0.0,0.0,0.46408555,0,0.11905303,0.5831386,0.19892555,0.68052346,6463
0.07759227,2.5193982,2.5193982,0.0,0.0,0.8647461,0,0.10955448,0.97430056,0.18748854,1.0487186,6464
0.49256656,1.7185541,1.7185541,0.0,0.0,1.147005,0,0.28343737,1.4304423,0.3386093,1.6274738,6465
-0.34723535,1.1169958,1.1169958,0.0,0.0,0.23009792,0,0.19232422,0.42242214,0.27339578,0.667182,6466
0.32713744,1.4538568,1.4538568,0.0,0.0,0.8425585,0,0.3078637,1.1504222,0.35172778,1.3923497,6467
0.6293315,1.3766816,1.3766816,28.360041275303956,4.325414690085266,1.2313461,1,0.4085781,1.639924,0.38842073,1.9220669,6468
0.5077191,1.0642682,1.0642682,7.036866342125506,1.6527092599659392,0.9235315,1,0.47803944,1.4015709,0.3983377,1.775854,6469
-0.13652216,1.3048576,1.3048576,0.0,0.0,0.39321682,0,0.2245085,0.6177253,0.29954082,0.84728354,6470
0.14862147,1.2164615,1.2164615,0.0,0.0,0.57693315,0,0.31346387,0.890397,0.35449415,1.1818112,6471
0.68173814,0.4223068,0.4223068,0.0,0.0,0.99043614,0,0.9197163,1.9101524,0.14906445,2.263129,6472
0.0948744,2.5086017,2.5086017,0.0,0.0,0.8796933,0,0.11190087,0.9915942,0.19035743,1.067476,6473
-0.5336851,2.2937505,2.2937505,0.0,0.0,0.39683878,0,0.0838635,0.48070228,0.15404508,0.5478609,6474
-0.63016677,1.0788623,1.0788623,0.0,0.0,0.1261593,0,0.13060535,0.25676465,0.21222608,0.45347756,6475
0.40246138,2.840883,2.840883,0.0,0.0,1.3065821,0,0.10048839,1.4070705,0.17612353,1.4690665,6476
-0.10587362,2.8531513,2.8531513,0.0,0.0,0.7538253,0,0.07164028,0.8254656,0.13667864,0.8733701,6477
-0.35099187,2.5844872,2.5844872,0.0,0.0,0.54023117,0,0.07663864,0.6168698,0.14390486,0.67255,6478
-0.2111714,0.18518123,0.18518123,1.1799710625553104,0.08626478344529542,0.010520838,1,0.10879898,0.1193199,0.18655872,1.1267586,6479
0.35679457,1.1765321,1.1765321,4.790792633875981,1.1887880506291695,0.7747143,1,0.3878196,1.1625339,0.38306415,1.4881214,6480
-0.04817742,1.4262761,1.4262761,0.0,0.0,0.48863885,0,0.22755697,0.7161958,0.30183324,0.9278191,6481
0.51084876,2.1842773,2.1842773,0.0,0.0,1.3172989,0,0.19537356,1.5126724,0.27602983,1.6390437,6482
0.32567602,1.9409558,1.9409558,0.0,0.0,0.9972998,0,0.21107805,1.2083778,0.28906864,1.3573089,6483
0.65712315,2.067298,2.067298,206.26585206266554,13.361957366122239,1.5218873,1,0.2370626,1.7589499,0.3087846,1.9083161,6484
0.5385806,2.324919,2.324919,0.0,0.0,1.3976967,0,0.17597756,1.5736743,0.25868702,1.6849414,6485
-0.3402698,2.8504627,2.8504627,0.0,0.0,0.5821878,0,0.061220933,0.6434087,0.12101501,0.68586326,6486
0.22050291,1.6993743,1.6993743,0.0,0.0,0.80685866,0,0.23578349,1.0426421,0.3078664,1.2238067,6487
-0.6646685,2.721723,2.721723,0.0,0.0,0.39226153,0,0.05423918,0.44650072,0.11002323,0.48692483,6488
0.6808185,2.4629748,2.4629748,0.0,0.0,1.6757562,0,0.16977209,1.8455282,0.252836,1.9481831,6489
-0.33131588,1.0799804,1.0799804,0.0,0.0,0.22662574,0,0.19856179,0.4251875,0.2787478,0.68329203,6490
0.22845452,2.4596443,2.4596443,0.0,0.0,1.0120473,0,0.1277815,1.1398288,0.2090345,1.2248144,6491
0.4840297,0.4403013,0.4403013,0.0,0.0,0.6605319,0,0.81034386,1.4708757,0.2710632,2.086507,6492
-0.4706959,0.5604029,0.5604029,0.0,0.0,0.048441783,0,0.13133016,0.17977187,0.21303916,0.55992544,6493
0.48226318,2.9778976,2.9778976,0.0,0.0,1.4474994,0,0.09225417,1.5397536,0.16539735,1.5952952,6494
-0.67617106,1.343197,1.343197,0.0,0.0,0.16824755,0,0.119996816,0.2882444,0.20003675,0.4371702,6495
-0.080436766,1.4357923,1.4357923,0.0,0.0,0.46883056,0,0.21948943,0.68832,0.29569888,0.8942683,6496
-0.038764086,2.8579895,2.8579895,0.0,0.0,0.81191766,0,0.074572496,0.88649017,0.14093935,0.93580437,6497
-0.17454733,1.1493354,1.1493354,0.0,0.0,0.32371125,0,0.2337552,0.55746645,0.30639946,0.8240548,6498
0.11975469,0.78720313,0.78720313,7.292441486657083,1.7004521240848054,0.39277238,1,0.4045936,0.79736596,0.38747904,1.2895885,6499
0.5750936,0.32568303,0.32568303,2.0829077665350724,0.4432282104753664,0.7839814,1,0.9455289,1.7295103,0.11039518,2.0684755,6500
-0.23984401,1.6155974,1.6155974,0.0,0.0,0.41678494,0,0.16947198,0.5862569,0.25254917,0.7425763,6501
0.109877534,0.6790985,0.6790985,0.0,0.0,0.3428399,0,0.42945963,0.77229947,0.3926895,1.3505508,6502
0.5232742,0.2879375,0.2879375,3.1786324314367107,0.782872046979066,0.69261485,1,0.9528708,1.6454855,0.09837324,1.9871334,6503
0.37845197,2.4579015,2.4579015,0.0,0.0,1.1971459,0,0.1411925,1.3383384,0.22386178,1.4294168,6504
-0.6366789,1.0529311,1.0529311,0.0,0.0,0.11903526,0,0.12899844,0.24803369,0.21041454,0.44787067,6505
0.6138383,1.7802315,1.7802315,0.0,0.0,1.3544137,0,0.29277098,1.6471847,0.34382632,1.8403205,6506
-0.62848085,0.40347236,0.40347236,0.0,0.0,0.0074504428,0,0.03925343,0.046703853,0.084863484,0.2570367,6507
0.12304537,1.5661896,1.5661896,0.0,0.0,0.670488,0,0.24055097,0.911039,0.31126186,1.1097773,6508
0.104462296,1.9323363,1.9323363,0.0,0.0,0.7585108,0,0.18085593,0.93936676,0.2631821,1.0755657,6509
0.39702117,1.4046044,1.4046044,0.0,0.0,0.90857923,0,0.3373723,1.2459515,0.3653171,1.5060369,6510
-0.4873614,1.0786973,1.0786973,1.8139263516204664,0.34682089214404566,0.16774225,1,0.16080517,0.32854742,0.24411109,0.55484915,6511
-0.444487,1.0017695,1.0017695,2.8176906006336964,0.6785978312704593,0.16275999,1,0.17243502,0.335195,0.25536525,0.59010917,6512
0.34949443,0.41721287,0.41721287,6.456705882329118,1.5410047961679343,0.47348982,1,0.73535234,1.2088422,0.32732207,1.9933869,6513
-0.48588958,0.4355045,0.4355045,0.0,0.0,0.022369005,0,0.09119282,0.11356179,0.16398545,0.49010327,6514
-0.04235805,1.5375189,1.5375189,0.0,0.0,0.52582633,0,0.21292621,0.73875254,0.29054624,0.9277234,6515
0.32113245,0.50260484,0.50260484,0.0,0.0,0.47047353,0,0.6508565,1.1213301,0.37006792,1.8576301,6516
0.20966583,0.7480074,0.7480074,6.090961307854798,1.4679872539366472,0.45431265,1,0.4626719,0.91698456,0.39719468,1.4479883,6517
-0.40118778,0.5779713,0.5779713,1.7031676776250606,0.30505467135406583,0.066661134,1,0.16277504,0.22943614,0.24605562,0.6551591,6518
-0.27176878,2.4272046,2.4272046,0.0,0.0,0.5664288,0,0.092491105,0.6589199,0.16571157,0.72719246,6519
0.65013725,1.4041795,1.4041795,0.0,0.0,1.2765744,0,0.4055186,1.6820929,0.3877013,1.9581981,6520
-0.07115763,1.7025096,1.7025096,0.0,0.0,0.5506382,0,0.18591508,0.73655325,0.26774824,0.8938201,6521
-0.63151604,1.7905786,1.7905786,0.0,0.0,0.26957884,0,0.1060197,0.37559855,0.18311107,0.4778622,6522
-0.3887379,1.2495161,1.2495161,0.0,0.0,0.2477403,0,0.17467037,0.42241067,0.257467,0.62846404,6523
-0.21843135,0.96545005,0.96545005,0.0,0.0,0.24406815,0,0.23917055,0.48323864,0.31028625,0.80462885,6524
0.6924393,1.209092,1.209092,0.0,0.0,1.272359,0,0.48729488,1.7596539,0.39873993,2.0894387,6525
-0.2735276,1.6509873,1.6509873,0.0,0.0,0.40615296,0,0.16080159,0.56695455,0.24410757,0.7148101,6526
-0.65655476,1.1398741,1.1398741,12.995007510646474,2.6048587027681385,0.13215245,1,0.12591295,0.2580654,0.20690168,0.43957815,6527
0.01791311,0.49618617,0.49618617,0.0,0.0,0.20687178,0,0.41605684,0.6229285,0.39007795,1.409081,6528
-0.57724553,2.7496922,2.7496922,0.0,0.0,0.4364232,0,0.056508493,0.4929317,0.113642514,0.53426087,6529
-0.31320882,2.223978,2.223978,0.0,0.0,0.50479335,0,0.105135344,0.60992867,0.18200527,0.6917663,6530
0.68258804,0.2921826,0.2921826,2.8289609251405636,0.6819514907026576,0.980334,1,0.9857407,1.9660747,0.036255695,2.0901604,6531
0.28368923,2.7265298,2.7265298,0.0,0.0,1.1295614,0,0.10397599,1.2335374,0.18054911,1.2997568,6532
-0.6229083,0.594349,0.594349,0.0,0.0,0.03214109,0,0.0892762,0.12141724,0.16141847,0.39300603,6533
-0.07113531,0.38341755,0.38341755,0.0,0.0,0.11496559,0,0.3529982,0.46796393,0.37154222,1.4369916,6534
-0.45520705,0.602329,0.602329,0.0,0.0,0.060689643,0,0.14527652,0.20596611,0.22821495,0.5848538,6535
-0.52270967,2.8057983,2.8057983,1.1420788285224859,0.06868091933866416,0.47057003,1,0.056008156,0.5265782,0.11284845,0.5667979,6536
0.12069829,0.7417534,0.7417534,0.0,0.0,0.3758447,0,0.4175534,0.793398,0.3903923,1.3197082,6537
0.007840727,2.3822765,2.3822765,0.0,0.0,0.77335525,0,0.117446885,0.89080215,0.19702421,0.97350633,6538
0.33668458,1.9648108,1.9648108,14.986356230019737,2.8712215906720866,1.0175729,1,0.20866904,1.226242,0.28712487,1.3723756,6539
0.5438519,1.602847,1.602847,0.0,0.0,1.1818721,0,0.3219977,1.5038698,0.3585397,1.7275591,6540
-0.35117352,1.1602216,1.1602216,0.0,0.0,0.24017084,0,0.18867522,0.42884603,0.270199,0.6617317,6541
0.5863914,0.3695089,0.3695089,68.98697044054279,7.305838852103038,0.8092154,1,0.9195713,1.7287867,0.14926794,2.1327496,6542
0.024941893,2.160899,2.160899,0.0,0.0,0.7418108,0,0.14255577,0.8843666,0.22532314,0.9886395,6543
-0.3343258,1.2448663,1.2448663,0.0,0.0,0.27042964,0,0.18646547,0.45689514,0.2682392,0.6723715,6544
0.47936097,1.6514598,1.6514598,3.1381112767178365,0.7714715114218715,1.1053497,1,0.29616418,1.4015138,0.34565994,1.6108195,6545
-0.6438922,0.25010926,0.25010926,0.0,0.0,0.00028588274,0,0.003472205,0.0037580766,0.010435027,0.045479953,6546
0.082497515,2.3502197,2.3502197,0.0,0.0,0.83602947,0,0.12714155,0.963171,0.20830594,1.0518036,6547
0.30723268,2.1075873,2.1075873,0.0,0.0,1.0211538,0,0.18193412,1.2030879,0.26416332,1.3284272,6548
-0.30501568,1.634971,1.634971,0.0,0.0,0.38480306,0,0.15767904,0.5424821,0.2409925,0.6898807,6549
0.5039068,1.5392915,1.5392915,2.5305128028563217,0.5907585560254429,1.1004013,1,0.3291422,1.4295435,0.36177036,1.6645676,6550
-0.36004204,1.0773892,1.0773892,0.0,0.0,0.21398413,0,0.19136572,0.40534985,0.27256078,0.65833247,6551
0.4711658,1.0929713,1.0929713,28.333622896298266,4.322933837690725,0.88486195,1,0.4540646,1.3389266,0.3962948,1.7015115,6552
-0.58426076,0.29855117,0.29855117,0.0,0.0,0.0021039452,0,0.017590774,0.019694744,0.043408133,0.16509071,6553
-0.47144046,2.0914695,2.0914695,0.0,0.0,0.39368916,0,0.101838425,0.4955276,0.17784473,0.580561,6554
-0.1649904,0.23042154,0.23042154,0.0,0.0,0.029389516,0,0.20291677,0.23230615,0.28240153,1.457893,6555
0.49082515,0.10411446,0.10411446,1.708164037879726,0.30696753999689896,0.63366365,1,0.99999845,1.6336621,7.6020137e-06,1.6337352,6556
-0.4927093,0.18984544,0.18984544,0.0,0.0,0.00021965522,0,0.0035700249,0.0037896703,0.010698641,0.06014421,6557
0.52046794,0.6899977,0.6899977,0.0,0.0,0.79541624,0,0.6588421,1.4542583,0.3668861,1.985979,6558
-0.37467167,1.7535676,1.7535676,0.0,0.0,0.3753846,0,0.13775834,0.51314294,0.22014365,0.6386834,6559
-0.06583734,2.0753617,2.0753617,0.0,0.0,0.6466388,0,0.14244382,0.78908265,0.22520342,0.89759547,6560
-0.20415346,1.3201413,1.3201413,2.570607890116662,0.6033115839367937,0.35771286,1,0.20761752,0.5653304,0.28627014,0.7821785,6561
-0.52938944,1.2850522,1.2850522,0.0,0.0,0.20235027,0,0.14583035,0.34818062,0.2287997,0.5262276,6562
0.6159441,1.7726791,1.7726791,0.0,0.0,1.3552845,0,0.29498675,1.6502712,0.34502745,1.8449073,6563
-0.08570309,1.8307999,1.8307999,0.0,0.0,0.57317245,0,0.16797164,0.7411441,0.25110996,0.8783027,6564
0.26385516,2.550493,2.550493,0.0,0.0,1.0719448,0,0.120639935,1.1925848,0.20079136,1.2713113,6565
0.10434315,2.4753556,2.4753556,0.0,0.0,0.8827065,0,0.11594101,0.9986475,0.19522968,1.0775169,6566
0.002378766,2.488226,2.488226,1.5485676169196836,0.244414604260075,0.7886696,1,0.106905036,0.8955746,0.18421383,0.96960884,6567
0.1616109,2.5481012,2.5481012,0.0,0.0,0.95596963,0,0.11301931,1.0689889,0.19171473,1.1442273,6568
0.5522197,2.6515083,2.6515083,0.0,0.0,1.4966211,0,0.13189292,1.628514,0.21366881,1.709098,6569
0.27630562,1.7104187,1.7104187,0.0,0.0,0.87045646,0,0.24394563,1.114402,0.31363502,1.2977694,6570
0.04502695,1.8259847,1.8259847,0.0,0.0,0.67664003,0,0.18718073,0.86382073,0.26887557,1.0110704,6571
0.20127048,2.2089553,2.2089553,0.0,0.0,0.9257374,0,0.1554437,1.081181,0.23873773,1.1892582,6572
0.1474938,0.67712194,0.67712194,0.0,0.0,0.37207702,0,0.45194992,0.82402694,0.39604512,1.4089218,6573
-0.09271369,1.145337,1.145337,0.0,0.0,0.3708948,0,0.25667918,0.62757397,0.32221174,0.9088988,6574
0.17295964,2.7466936,2.7466936,0.0,0.0,1.0040803,0,0.09503426,1.0991145,0.16906333,1.1606661,6575
-0.07822887,1.616011,1.616011,0.0,0.0,0.521957,0,0.1958844,0.7178414,0.27646774,0.88892174,6576
0.35712937,0.2501841,0.2501841,2.4859151380247226,0.5766785746570695,0.43948382,1,0.90360576,1.3430896,0.17083988,2.0259469,6577
0.65005076,1.2761234,1.2761234,14.6788653256408,2.8313005929352206,1.2262299,1,0.44881067,1.6750406,0.39565367,1.985084,6578
0.63750875,0.5662887,0.5662887,2.2587729211176253,0.5029214814830445,0.94121784,1,0.80028003,1.7414979,0.27972612,2.2354617,6579
0.4446342,1.1332319,1.1332319,0.0,0.0,0.8657956,0,0.4308319,1.2966275,0.39293104,1.6433624,6580
0.14106779,1.6804303,1.6804303,45.756726822004566,5.764371587212759,0.72213537,1,0.22474432,0.9468797,0.29971933,1.1252383,6581
0.34564754,1.5648955,1.5648955,0.0,0.0,0.9026703,0,0.28720385,1.1898742,0.34074527,1.4076173,6582
-0.44631982,1.5223602,1.5223602,0.0,0.0,0.28939566,0,0.14585993,0.4352556,0.22883087,0.5855688,6583
-0.029086594,0.15318295,0.15318295,1.0199593567691068,0.009930365658433304,0.04692194,1,0.39493752,0.44185966,0.38502678,2.9553685,6584
-0.33644703,1.3908042,1.3908042,0.0,0.0,0.3077865,0,0.17429951,0.482086,0.25711963,0.6669572,6585
-0.6883021,0.18399492,0.18399492,0.0,0.0,2.839246e-06,0,6.3327614e-05,6.616876e-05,0.00025753144,0.0014658307,6586
0.64703566,1.2740963,1.2740963,0.0,0.0,1.2203866,0,0.44859603,1.6689826,0.395626,1.9794978,6587
0.5044012,1.9762998,1.9762998,27.233753972832574,4.218597229331768,1.247224,1,0.23180214,1.4790261,0.30497426,1.6333418,6588
0.018990317,0.46512294,0.46512294,1.7735114822403943,0.3317325153527775,0.19539872,1,0.42397574,0.6193746,0.39167646,1.4614668,6589
-0.3408173,2.758641,2.758641,0.0,0.0,0.5703625,0,0.06643682,0.63679934,0.1289615,0.68354756,6590
0.26752046,1.9284834,1.9284834,0.0,0.0,0.9257468,0,0.2045379,1.1302847,0.2837445,1.2774181,6591
-0.090384886,0.73103607,0.73103607,0.0,0.0,0.23172891,0,0.3123651,0.54409397,0.35395837,1.0282812,6592
0.42053175,1.2428542,1.2428542,5.250584778050836,1.2914155009124273,0.8774978,1,0.38856256,1.2660604,0.38327518,1.5744433,6593
0.69247913,0.38103107,0.38103107,1.0258925036797706,0.012863570393223611,1.0059228,1,0.9481173,1.95404,0.1062153,2.2327979,6594
-0.20921592,0.16398354,0.16398354,1.4089498419039614,0.18699193149333126,0.0070609227,1,0.087259375,0.09432039,0.1586929,1.0620571,6595
-0.35433263,2.7559984,2.7559984,0.0,0.0,0.5614795,0,0.06596086,0.6274404,0.12824531,0.67397356,6596
-0.32247636,2.0580337,2.0580337,0.0,0.0,0.4677595,0,0.11786878,0.5856283,0.19752492,0.68160576,6597
-0.5637418,2.3609736,2.3609736,0.0,0.0,0.39261743,0,0.07791135,0.47052878,0.14571673,0.53224766,6598
-0.14688316,1.9043013,1.9043013,0.0,0.0,0.5470013,0,0.15167339,0.6986747,0.23488712,0.8220203,6599
-0.6689909,2.72962,2.72962,0.0,0.0,0.39120048,0,0.053710327,0.4449108,0.109173104,0.4849065,6600
-0.5345613,2.6981645,2.6981645,0.0,0.0,0.4518521,0,0.06090721,0.5127593,0.120530024,0.55743045,6601
-0.3164969,0.2686598,0.2686598,0.0,0.0,0.01337523,0,0.09469462,0.108069904,0.16861802,0.73569655,6602
-0.47153032,0.64946294,0.64946294,0.0,0.0,0.068050444,0,0.14668383,0.21473432,0.2296981,0.5684082,6603
0.32184085,1.2477907,1.2477907,0.0,0.0,0.7618017,0,0.3571949,1.1189966,0.37310168,1.4180064,6604
-0.54674786,1.0891597,1.0891597,0.0,0.0,0.15159738,0,0.14764893,0.29924628,0.2307101,0.5110702,6605
0.50737554,1.6241603,1.6241603,0.0,0.0,1.1356837,0,0.3086475,1.4443312,0.35212034,1.6611326,6606
-0.3866174,0.8729422,0.8729422,0.0,0.0,0.14833307,0,0.18960276,0.33793584,0.27101624,0.6483988,6607
-0.5426086,2.4126315,2.4126315,0.0,0.0,0.41019267,0,0.07618373,0.4863764,0.14325452,0.54575324,6608
-0.6791364,0.12173216,0.12173216,0.0,0.0,1.7718627e-10,0,8.512095e-09,8.689252e-09,4.9433005e-08,4.1477068e-07,6609
0.2983375,2.395388,2.395388,0.0,0.0,1.0806264,0,0.14160253,1.2222289,0.22430219,1.3158681,6610
-0.33740082,1.2407738,1.2407738,2.745214666546417,0.6568688537781031,0.26793194,1,0.18611217,0.4540441,0.2679242,0.66997725,6611
0.013167863,0.11489153,0.11489153,0.0,0.0,0.053043127,0,0.5227933,0.5758364,0.39829096,4.0425067,6612
-0.5384145,2.5564864,2.5564864,0.0,0.0,0.4320363,0,0.06826339,0.5002997,0.13169372,0.55181324,6613
0.672763,1.395588,1.395588,1.5131111977846103,0.23008586703966394,1.3117919,1,0.41459918,1.7263911,0.38976622,2.0056758,6614
-0.51932704,2.2017074,2.2017074,0.0,0.0,0.38913292,0,0.0906557,0.4797886,0.1632684,0.55394393,6615
-0.12209659,2.6475012,2.6475012,0.0,0.0,0.7105823,0,0.08536404,0.79594636,0.15610787,0.8549106,6616
0.48748973,0.19950695,0.19950695,3.4901037754894446,0.8681819481054378,0.6288283,1,0.9904537,1.619282,0.025592657,1.7475613,6617
-0.35366178,0.86026996,0.86026996,0.0,0.0,0.15627947,0,0.20010662,0.3563861,0.28005165,0.68192536,6618
-0.3230457,0.44478562,0.44478562,0.0,0.0,0.05097957,0,0.17138964,0.22236921,0.25437567,0.7942755,6619
0.42767113,0.38422945,0.38422945,1.5404853347951217,0.24116284565654267,0.56511545,1,0.82146096,1.3865765,0.26105854,2.0660105,6620
-0.31421795,2.842359,2.842359,0.0,0.0,0.5981872,0,0.06279482,0.660982,0.12343586,0.7044093,6621
-0.6891667,2.4361513,2.4361513,0.0,0.0,0.3475401,0,0.06668202,0.41422212,0.12932977,0.4673099,6622
-0.099932805,1.1577029,1.1577029,0.0,0.0,0.37034905,0,0.2529704,0.62331945,0.31976625,0.89952695,6623
-0.6757697,2.09315,2.09315,0.0,0.0,0.3039664,0,0.085433565,0.38939998,0.15620308,0.4640258,6624
0.5680927,2.7663913,2.7663913,0.0,0.0,1.5464906,0,0.11943012,1.6659206,0.19937007,1.7379893,6625
0.19659488,0.7403591,0.7403591,0.0,0.0,0.43941635,0,0.45833087,0.8977472,0.39676416,1.433655,6626
0.11508221,0.14103714,0.14103714,1.329406519334043,0.15299889909694886,0.13939774,1,0.77200085,0.9113986,0.30216315,3.053837,6627
-0.4136848,2.4899142,2.4899142,0.0,0.0,0.48931074,0,0.079107404,0.56841815,0.14740935,0.6276207,6628
0.27718428,2.195825,2.195825,0.0,0.0,1.0080774,0,0.16560489,1.1736822,0.24882145,1.2869979,6629
0.2457271,0.5647461,0.5647461,1.2758443779612207,0.12953275395535213,0.41542763,1,0.56069744,0.97612506,0.39431593,1.6743431,6630
-0.60932684,1.5199729,1.5199729,6.034075080570403,1.456435423117047,0.22526228,1,0.12284812,0.3481104,0.20336679,0.4819067,6631
